"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2007","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","2007","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2007","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","59,000",""
"SURVEY","2007","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2006","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2006","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","130,000",""
"SURVEY","2006","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","580,000",""
"SURVEY","2006","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2006","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,000",""
"SURVEY","2006","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,000",""
"SURVEY","2006","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","2006","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","59,000",""
"SURVEY","2006","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2006","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2005","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","225,000",""
"SURVEY","2005","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2005","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","755,000",""
"SURVEY","2005","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2005","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","19,000",""
"SURVEY","2005","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","97,000",""
"SURVEY","2005","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","35,000",""
"SURVEY","2005","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","63,000",""
"SURVEY","2005","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","265,000",""
"SURVEY","2005","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","2004","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2004","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","145,000",""
"SURVEY","2004","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","620,000",""
"SURVEY","2004","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2004","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","2004","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","35,000",""
"SURVEY","2004","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","35,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","240,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","33,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2003","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","545,000",""
"SURVEY","2003","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2003","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","101,000",""
"SURVEY","2003","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","37,000",""
"SURVEY","2003","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","19,000",""
"SURVEY","2003","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","275,000",""
"SURVEY","2003","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","34,000",""
"SURVEY","2002","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","185,000",""
"SURVEY","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","96,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","510,000",""
"SURVEY","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","101,000",""
"SURVEY","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","60,000",""
"SURVEY","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","58,000",""
"SURVEY","2001","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2001","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","515,000",""
"SURVEY","2001","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,200",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","123,000",""
"SURVEY","2001","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2001","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","425,000",""
"SURVEY","2001","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2000","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2000","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","94,000",""
"SURVEY","2000","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","494,000",""
"SURVEY","2000","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","27,300",""
"SURVEY","2000","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","123,000",""
"SURVEY","2000","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","97,000",""
"SURVEY","2000","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,500",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","425,000",""
"SURVEY","2000","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","76,000",""
"SURVEY","1999","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","207,000",""
"SURVEY","1999","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","102,000",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","546,000",""
"SURVEY","1999","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","126,000",""
"SURVEY","1999","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","83,000",""
"SURVEY","1999","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,500",""
"SURVEY","1999","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","1999","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","77,000",""
"SURVEY","1998","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","198,000",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","98,000",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","540,000",""
"SURVEY","1998","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","1998","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","1998","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,000",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","1998","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","76,000",""
"SURVEY","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","194,000",""
"SURVEY","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","1997","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","520,000",""
"SURVEY","1997","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","1997","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","124,000",""
"SURVEY","1997","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","79,000",""
"SURVEY","1997","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","1997","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","320,000",""
"SURVEY","1997","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","76,000",""
"SURVEY","1996","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","192,000",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","535,000",""
"SURVEY","1996","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","16,500",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","1996","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,000",""
"SURVEY","1996","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","1996","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","270,000",""
"SURVEY","1996","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","77,000",""
"SURVEY","1995","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","213,000",""
"SURVEY","1995","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","89,000",""
"SURVEY","1995","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","595,000",""
"SURVEY","1995","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","1995","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","144,000",""
"SURVEY","1995","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","1995","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,500",""
"SURVEY","1995","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","275,000",""
"SURVEY","1995","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","1994","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","223,000",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","652,000",""
"SURVEY","1994","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","151,000",""
"SURVEY","1994","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","102,000",""
"SURVEY","1994","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","295,000",""
"SURVEY","1994","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","1993","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","240,000",""
"SURVEY","1993","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","98,000",""
"SURVEY","1993","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","702,000",""
"SURVEY","1993","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","1993","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","152,000",""
"SURVEY","1993","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","1993","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","14,500",""
"SURVEY","1993","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","305,000",""
"SURVEY","1993","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","1992","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","237,000",""
"SURVEY","1992","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,000",""
